"","Year","Level_3","Buddhism","Christianity Catholic","Christianity Other Christians","Hinduism","Islam","No Religion","Other Religions","Sikhism","Taoism","Christianity","Chinese","Indians","Malays","Others","Condominiums and Other Apartments","HDB Dwellings 1 and 2 Room Flats","HDB Dwellings 3 Room Flats","HDB Dwellings 4 Room Flats","HDB Dwellings 5 Room and Executive Flats","HDB Dwellings Total","Landed Properties","pc20","pc80","pc50"
"1",2000,"ANG MO KIO",47.1146271671436,5.12371654603602,8.34876283453964,4.12186500589126,7.88554115468776,14.8251136172362,0.249789597710823,0.160242383437132,12.1696684059923,13.4724793805757,83.6298814176733,7.38565275640245,8.06381965742883,0.920646168495411,4.55242777664825,7.74448736668946,49.0933959299854,23.750993475408,9.21205848104541,89.8009352531283,5.0311442988374,33.6701643162117,83.7476664879951,61.9029813503872
"2",2000,"BEDOK",39.4585482426524,5.33406127130536,10.3118160615682,2.37537654028323,20.3597546082784,14.4433429593552,0.277286898553223,0.310810357791091,7.12948196677346,15.6458773328736,73.0598766883415,7.15551516129825,17.3889089690458,2.39569918131446,9.16707869522804,4.45659000708244,30.5079309930111,25.8549035853166,15.8766854195342,78.0337551614929,12.1804551467935,29.4771731722636,77.4284072534844,55.4596434727994
"3",2000,"BISHAN",39.4869583962061,8.89846949773658,14.7287490119997,4.66623553926852,6.46116260688367,18.1677085578789,0.275921534813537,0.456995042034921,6.85779981317813,23.6272185097363,84.8056105097028,8.02231755840576,5.69275568497566,1.47931624691578,5.06532018914803,1.47471347278993,9.95431594133205,39.7451310411157,30.5241644626112,84.2349923859902,10.559429350004,17.1373527290214,66.7187625230424,38.8307886511181
"4",2000,"BUKIT BATOK",41.3781751216551,3.65839857614634,9.58734992438349,5.18307424820732,17.5543461487022,14.7570498245903,0.296293248011852,0.37551054001502,7.21083116428843,13.2457485005298,73.8311631910173,8.32734537242485,17.0273919600768,0.814099476481132,7.71798196011365,0.372382975202052,31.7159959175792,38.7305878134223,20.2410834965382,91.0628085951507,0.772349874493145,24.1358287589993,80.0954403773481,53.9768984635754
"5",2000,"BUKIT MERAH",47.3167167329707,3.21425671835674,8.89827068279614,4.85751400503369,7.57976780060079,16.5129495818787,0.144515709994317,0.452220508240643,11.0229763741171,12.1125274011529,83.7555826501674,9.46709688718837,5.96964655004008,0.807673912604159,3.20595576211378,20.6665806007402,42.6650314140632,19.6144246492814,12.9873483088045,95.9549014545142,NA,39.1567411136931,85.1622342714519,63.4853472760134
"6",2000,"BUKIT PANJANG",46.1596364930337,3.65286179618427,7.71767990583856,3.19847808830373,16.8094599403279,12.7966496044672,0.216242848931103,0.317521145265924,9.13283880327375,11.3705417020228,76.9125612319929,5.93937385432741,16.360981368904,0.787083544775733,8.94883649841428,NA,10.6148026441481,46.2343815673837,33.2276183561958,90.0768025677276,0.93615070115777,22.8199763096557,81.5215314661266,54.3027778839173
"7",2000,"BUKIT TIMAH",27.0982335200345,10.6872037914692,28.3390779836277,2.25549332184403,2.07238259370961,25.5084015510556,0.562257647565705,0.3015941404567,3.17750969409737,39.0262817750969,90.492552629124,4.42177928418172,1.12410211760316,3.96156596909108,39.6324054246966,NA,2.70045205805377,5.46038543897216,6.3942422079467,17.9336188436831,42.3507018796098,13.672674280276,38.0442541042113,23.3943611705924
"8",2000,"CHANGI",21.6292134831461,7.4438202247191,8.42696629213483,10.6741573033708,24.438202247191,14.6067415730337,NA,5.19662921348315,7.4438202247191,15.8707865168539,47.1127406049496,26.8560953253895,21.5398716773602,4.49129239230064,31.0714285714286,NA,30.3571428571429,NA,NA,30.3571428571429,26.4285714285714,29.9703571428571,85.7142857142857,62.5428571428571
"9",2000,"CHOA CHU KANG",44.5611800912661,2.80165552371856,7.94381252833975,4.10986657404996,18.6371836801636,13.850057403066,0.249872169642943,0.251801684466441,7.59457034528668,10.7454680520583,74.0154084556459,6.69624583357698,18.6589965499094,0.629349160867786,0.285276559776005,0.562628770669343,3.59501294310317,51.1965766812827,44.3367319985208,99.690950393576,NA,17.1652253156532,82.1939880606477,49.3133815838132
"10",2000,"CLEMENTI",36.7642721154104,4.20588314160834,12.9702625157536,4.08387633067868,15.8099375217869,17.9215938648004,0.238650685115169,0.261443166277854,7.74139919019655,17.176145657362,76.4613423025347,7.80518367077755,14.3320363164721,1.40143771021566,7.65454219673894,3.26823149973123,47.357104461566,26.9915785701487,10.6575882458341,88.2745027772801,3.26464791256047,27.6218491309801,78.2440422863286,53.9225407633041
"11",2000,"DOWNTOWN CORE",56.9607077803799,4.13739266198283,5.04813947436898,2.73224043715847,4.50169138693729,17.096018735363,NA,NA,9.52380952380952,9.18553213635181,87.1589432654829,9.3980077955825,1.8189692507579,1.6240796881767,9.32678821879383,11.711079943899,50.2805049088359,25.7363253856942,0.631136044880785,88.35904628331,NA,39.6901122019635,86.5357643758766,65.1034361851332
"12",2000,"GEYLANG",46.159993180898,3.03130394016238,7.41044601189081,2.37816182581456,16.4191190572591,14.3861742706757,0.117203315788352,0.262109233490315,9.83548916402071,10.4417499520532,77.9493389847613,7.54869310727621,13.3994348572005,1.10253305076193,6.96071875090862,12.3397202919199,35.0681824789928,25.7610560288431,11.8599715058297,86.000058151368,5.94016224231675,37.7477800715262,85.2237373884221,63.6988631407554
"13",2000,"HOUGANG",48.7629491898456,6.50716553460074,8.04399246132635,3.46133899998735,9.83379501385042,13.176867908777,0.442074906082799,0.318749288506052,9.45243425795925,14.5511579959271,83.5843056161276,5.99246348120526,9.43975930181847,0.983471600848716,1.73562316354279,1.52391728870476,17.6701403463946,42.9324913766357,25.7824904641104,89.7176646651945,8.22185315642509,25.5925975945833,81.0194732903838,55.0750187067691
"14",2000,"JURONG EAST",41.4497519647734,2.8259294353715,8.14893261245193,4.00618694610111,17.5840254166434,14.8263753413968,0.0919681177191907,0.363692101889527,10.7031380636531,10.9748620478234,75.2393673741988,7.21974654558924,16.7495425922392,0.791343487972701,5.34394085503054,NA,30.3037608486017,30.6211828993893,33.3212793314047,94.2663130826101,NA,23.2737021857923,80.9828029572485,53.7704717132755
"15",2000,"JURONG WEST",44.0273829552706,2.43597429302598,6.01483888018668,4.06489915105103,19.3027917980056,13.0926366408179,0.19918392605055,0.491836037464627,10.3711009263019,8.45081317321266,72.0043956043956,7.79291819291819,19.4871794871795,0.715506715506716,0.728447115815915,0.929398044316857,20.7230645016596,44.6290481743967,32.8142101013726,99.0975150264645,NA,22.8496671750247,86.1720642325289,56.3153583923926
"16",2000,"KALLANG",47.2287306567121,3.30275472247594,8.08149001231087,6.01776471678382,10.7739962670267,14.4884370490979,0.221066147756907,0.816753372251565,9.070330804972,11.3842447347868,78.4563336297196,12.5176205243868,8.00676628136453,1.01927956452907,8.16185847723434,19.7290869610175,38.8032950746217,19.081101575156,10.9778375211112,88.5913211319064,2.19212077344639,40.4725605762934,85.8890842036328,65.7702236928274
"17",2000,"MARINE PARADE",30.7138466941786,9.24283665525214,16.2730119706149,6.50627798753183,11.2213539380104,19.3373723183188,0.51511692568853,1.26730470922235,4.92287880118243,25.5158486258671,76.2926934716818,11.5715520968439,9.189364461738,2.94638996973627,22.2197072581862,9.57446808510638,22.9213822242342,13.7769729892863,12.7282329862683,60.0724309642372,16.9382827825562,30.8944771389769,68.3718122830844,49.3275614908707
"18",2000,"NEWTON",22.196041470311,11.0980207351555,28.5815268614515,7.11592836946277,3.62865221489161,23.8689915174364,0.895381715362865,0.447690857681433,2.14420358152686,39.679547596607,79.9313052011776,10.6640497219496,1.50474321229964,7.89990186457311,89.2128279883382,0.291545189504373,NA,NA,NA,0.291545189504373,10.4956268221574,19.0334693877551,44.5481049562682,28.9877551020408
"19",2000,"NOVENA",38.9250814332248,7.35311859090361,17.942453854506,5.25696706478465,4.26468814090964,18.4823259741827,0.292556400048257,0.696706478465436,6.78610206297503,25.2955724454096,85.4571768715423,8.88209341954761,3.21669506757861,2.4440346413315,27.6805340714809,5.07205080192135,24.5298379874623,15.5987950826345,10.1441016038427,56.3543108361149,15.5255230806806,26.3233004966213,67.66262313767,45.9097533175934
"20",2000,"OTHERS",27.3429273429273,10.1439101439101,19.6911196911197,6.07230607230607,3.19410319410319,17.2341172341172,0.561600561600562,1.19340119340119,14.6016146016146,29.8350298350298,77.8847934802741,13.5951102055936,1.8707167994073,6.64937951472495,50.4941599281222,NA,7.54716981132075,2.60557053009883,NA,10.1527403414196,32.8840970350404,20.6867924528302,53.099730458221,35.2336028751123
"21",2000,"OUTRAM",53.1733746130031,1.52734778121775,6.81630546955624,3.34365325077399,4.78844169246646,15.7172342621259,0.319917440660475,0.288957688338493,14.0247678018576,8.343653250774,89.0085138970224,7.71205910176134,2.78841389251768,0.49101310869859,6.74869500372856,44.034302759135,36.3783246333582,10.6388267462093,0.534427044494159,91.9587372607507,NA,54.1894108873975,91.4118816803381,75.4009445687298
"22",2000,"PASIR RIS",35.8941969070586,5.74439850967182,12.9331904251518,2.89261470933497,20.1985402950033,16.5058949624866,0.186291022303884,0.463175623947328,5.1816975450416,18.6775889348237,72.8955622975266,6.44915239711352,18.5169949092405,2.13829039611937,6.93242064290987,0.0637541104623851,NA,36.5814374874169,53.9863096436481,90.6482786390175,2.40587880008053,12.2739077914234,72.6427756526408,38.7760217435071
"23",2000,"QUEENSTOWN",41.312043288073,5.41227338238641,12.1140863232952,3.52347720549192,12.5717464411237,17.2343169233103,0.22503729550684,0.396975903309818,7.2087789830337,17.5263597056816,79.0564360381349,8.10623013805013,11.0859058070977,1.75142801671725,7.14743384378804,11.7062856410585,54.6709809700775,14.8747356955212,10.1556993656692,91.4077016723265,0.916255526366374,38.0490324854232,82.8794771576857,62.0383321586468
"24",2000,"RIVER VALLEY",28.8094146416017,12.7158795659483,26.6850068775791,4.56976921901269,0.840593000152835,21.6567323857558,0.473788781904325,0.305670181873758,3.94314534617148,39.4008864435274,86.7698878804058,6.46022423918847,0.768820074746396,6.00106780565937,90.1723505683902,NA,NA,NA,NA,NA,9.64429776310964,23.6287128712871,47.9281261459479,36.7726439310598
"25",2000,"ROCHOR",50.1664816870144,3.30003699593045,5.63817980022198,7.65815760266371,7.9763226045135,14.9019607843137,0.4661487236404,1.68701442841287,8.20569737328894,8.93821679615242,73.6290682122158,22.7429781542577,2.49108337048596,1.13687026304057,9.72026564701147,12.3566109881264,43.2682632320386,25.8402092976454,1.63010666130006,83.0951901791105,1.3684846045482,38.3304286576776,87.4823908231032,65.249949688066
"26",2000,"SEMBAWANG",44.0352366801104,3.45468053491828,7.53555508384632,4.59032052642751,16.0316281044364,13.5905327955848,0.180428783697729,0.748248779452346,9.8386754404585,10.9902356187646,72.9170614616891,8.60968984903038,17.4404649106184,1.03278377866212,0.125698324022346,NA,3.86871508379888,42.3882681564246,46.8994413407821,93.1564245810056,6.64804469273743,23.3379189944134,85.5027932960894,56.3853351955307
"27",2000,"SENGKANG",50.4195432819968,3.92724375995751,6.8348380244291,3.32182687201275,13.4652150823155,13.2634094530005,0.284121083377589,0.294742432288901,8.18906001062135,10.7620817843866,81.0407830342577,5.69494290375204,12.3768352365416,0.887438825448613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2000,"SERANGOON",42.4612833622092,8.70739044015263,13.0249465885779,4.74165878338878,6.03841370733729,16.8801352026445,0.23171522411539,0.363516544254419,7.55200306119195,21.7323370287306,84.6290200050646,8.32142069450004,5.5661294406914,1.48342985974399,9.02459609356161,0.301422715215819,14.7184711839884,32.7525922353509,19.3181818181818,67.8562816493851,22.7965999517724,19.8020647455992,67.7477694719074,43.0496292500603
"29",2000,"TAMPINES",39.3746936107631,4.21101367176861,8.95582548069067,2.40209161719048,24.6511247889319,12.9440601339942,0.227136554278555,0.314831962525192,6.91976687183398,13.1668391524593,69.5424573214335,6.1288831470529,22.53696965387,1.79168987764358,3.9151415824456,0.438556557103402,19.1007314334274,42.9390876809615,32.5396825396825,95.852681416735,NA,20.9774439284956,81.4076299735956,52.3295623539409
"30",2000,"TANGLIN",20.846427823172,14.9381940079614,29.8030588728263,4.37879740205322,1.48753404567358,24.7014456316782,0.670437879740205,0.43997485857951,2.73412947831552,44.7412528807878,85.2426759947529,5.5021133945489,1.18058592041976,8.07462469027839,73.9276485788114,NA,0.490956072351421,1.98966408268734,2.01550387596899,4.49612403100775,21.5762273901809,15.9597674418605,39.2764857881137,25.1343669250646
"31",2000,"TOA PAYOH",46.2388320803049,5.9260261990545,10.5598017368849,3.81427411125226,8.92808796884437,15.0405064872858,0.182227127892205,0.451923277172668,8.8583210113085,16.4858279359394,83.2196497942149,7.23753123891689,8.28583918246827,1.25697978439992,1.64671061482578,11.4005112336876,46.1886183236916,19.6798062693394,14.9118794564779,94.9630028252388,2.65034306471142,37.4709000403606,85.0262343602852,63.0951432799677
"32",2000,"TOTAL",42.5178082521256,4.76944476736029,9.82538492682282,4.00476222926847,14.8984017669955,14.8356269266384,0.246369201043842,0.390158059511831,8.51204387023326,14.5948296941831,76.7970738350742,7.87770864398479,13.9064014592943,1.41881606164669,6.50165557486149,4.98016588532276,25.7537509971697,33.0658186626452,23.5459900119114,87.9665388103902,5.06485700860025,27.2292433531128,80.1920029723852,55.0209476663498
"33",2000,"WOODLANDS",38.8785709814069,3.15171497534136,7.05953548548653,4.62845099225809,24.7142867079847,12.3021918017849,0.104338390267315,0.374227026425436,8.78668363904482,10.2112504608279,64.5925203527815,9.47729392808684,24.9024762550882,1.02770946404342,0.00922815695249345,1.58908862721937,9.70802111402311,47.3496733232439,41.3347606216087,99.981543686095,NA,26.1226625078439,88.0882950057215,60.6589180908789
"34",2000,"YISHUN",43.5893848578119,3.52782645833027,7.42235247338115,6.6661266807063,17.3593213849167,11.5672356155104,0.262874983432249,0.343136532995597,9.26174101291548,10.9501789317114,71.6888818663025,10.8715280520976,16.2923377312281,1.14725235037188,0.867892086625455,0.0798296966471527,26.8391533958325,50.3418348548737,21.5253612805502,98.7861792279035,0.0225160682850944,27.4998362467761,86.4309984852827,59.5319216440824
"35",2010,"ANG MO KIO",36.6132633475655,7.86034183347043,10.2445584759816,5.07592672385653,7.60572943188792,16.8566466893859,0.390405682426521,0.212829853630512,15.1402979617951,18.104900309452,81.9679079962297,8.3392360162189,7.17970741284015,2.51314857471123,6.13181475588309,8.57884599279792,43.6981827317645,23.4368980822377,10.5033079306591,86.2172347374592,6.9960639812411,24.0795578259777,79.6717192864919,51.1251503224186
"36",2010,"BEDOK",30.3334534310848,8.15720120961376,12.1491695038074,3.89764432983431,18.6077297071909,15.9788034215714,0.339647236469774,0.443282150100599,10.0930690103271,20.3063707134211,71.2660303749503,8.60657546711757,16.019000471956,4.10839368597612,16.6052793124616,4.64022625624836,26.0808559151101,23.7580022801017,15.3501271595194,69.8292116109796,12.8968253968254,19.3660001753924,72.2868981846882,45.1424318161887
"37",2010,"BISHAN",29.5463273509306,12.7576230830282,17.2034614301441,4.65449704293505,5.56465859340997,21.5686525512686,0.360992344914104,0.171535369569113,8.17353234849843,29.9610845131724,84.6710771320292,7.91145479638108,4.43054612368288,2.98692194790685,13.00214881451,1.61707397020796,8.63532068325017,36.129220235277,27.3518592708599,75.2922751939396,11.5161889499945,11.1723786284008,62.617911643661,33.1188840732782
"38",2010,"BUKIT BATOK",31.2761462949923,6.03653232821108,11.7350784906598,6.35877894213644,15.4976597771611,17.8867580665203,0.240235264880089,0.307335459553494,10.6606469784202,17.7716108188709,72.3075216022414,10.5805905768457,14.204080500423,2.90780732048988,19.1398726576485,0.0611787098089865,24.8566832075771,34.5433122606666,18.5167561688532,77.9756644687649,2.63748215620964,16.4544445199737,70.3441868896291,44.9062424942787
"39",2010,"BUKIT MERAH",37.1103840192871,5.84901281062586,11.6156662498783,4.73641257552729,8.70014450326068,18.4881814302079,0.401314755055742,0.519612761210233,12.577773451831,17.4646790605042,79.7615865378496,10.1144333702473,7.22941408586958,2.89456600603353,4.86993726068276,20.3480324302946,30.1526237258885,26.5824150142916,17.1391590414727,94.2222302119474,0.287630107681522,24.6126880831251,80.7917018713934,48.1215129343664
"40",2010,"BUKIT PANJANG",33.946323946324,5.27216027216027,9.71933471933472,3.98128898128898,16.7520317520318,15.6851256851257,0.278775278775279,0.321300321300321,14.044604044604,14.991494991495,74.633740892072,7.11622415212764,16.0004350055152,2.24959995028508,11.4780263628608,NA,7.72998706623738,41.2284322628581,37.4831448306227,86.4443160241063,2.07765761303283,16.7216489171414,74.3526239026941,47.9392773604117
"41",2010,"BUKIT TIMAH",20.2113040529688,13.5241732550461,30.5177306230257,2.87152213873967,1.80607856084807,25.0120464726144,0.424749701069013,0.376563810611604,5.25761604768619,44.0419038780719,85.8491907728191,4.97340501180419,1.02397815513269,8.15342606024405,49.1964372156065,NA,1.9992254816536,4.04201762029238,5.06341368961177,11.1046567915577,39.1180172330332,5.71362184141737,38.8178913738019,17.0436392680802
"42",2010,"CHANGI",21.5384615384615,5.2991452991453,4.15954415954416,12.8774928774929,37.7207977207977,9.05982905982906,NA,1.76638176638177,7.57834757834758,9.45868945868946,49.2807424593968,20.1856148491879,25.1044083526682,5.4292343387471,61.6966580976864,NA,19.6658097686375,NA,0.77120822622108,20.4370179948586,12.5964010282776,15.0976863753213,81.1053984575835,60.9485861182519
"43",2010,"CHOA CHU KANG",34.5727091845044,4.79370092121195,9.38630715089891,5.70995631147019,18.1247211935395,16.4996778236456,0.228709807614691,0.150112938744008,10.5348127482705,14.1800080721109,71.3839726240832,9.08818115193518,16.8387279200882,2.68911830389345,8.92678243446318,0.624060778093171,2.77174820504258,44.992903656704,41.3737685757222,89.7624812155619,1.31073634997495,13.7555101018534,73.0777258306896,44.6451369176824
"44",2010,"CLEMENTI",30.92170075265,6.80668847118782,15.4969723240204,4.96775295214827,12.2039642195689,19.3574233886328,0.397998187334988,0.316559614348951,9.5296265647371,22.3036607952083,75.4217732982128,8.87628708883906,11.6812155778566,4.02072403509154,13.14302416212,3.09171213302156,40.9489477786438,26.2081060015588,10.6261366588724,80.8749025720967,5.43322941023643,18.4324499870096,72.9020524811639,44.1347655235126
"45",2010,"DOWNTOWN CORE",40.7463135720734,6.86126993680409,11.1044237135119,2.43755642491724,3.6111947035811,20.9449292807704,1.41438459223593,0.993078543484803,11.8868492326211,17.965693650316,81.7839871037077,10.5857066093498,0.913487372380441,6.71681891456206,37.9286214135759,NA,40.3778866340098,19.8040587823653,1.46955913226032,61.6515045486354,NA,17.8726382085374,75.7872638208538,42.9902029391183
"46",2010,"GEYLANG",36.2821162618426,4.94073843034816,9.67191703380249,3.53620024172482,15.6312136925416,16.9762953721393,0.382081172755273,0.462981012904986,12.1174314788101,14.6126554641507,75.1528709917972,8.80934625901069,12.7549921285939,3.28279062059823,14.9882090107981,10.7062181953581,30.9544495469778,23.8500682636217,11.8058830830334,78.2797567332754,5.2997393570808,24.7053742087626,80.4368871788507,52.1863125232717
"47",2010,"HOUGANG",36.7949530290091,8.64762114658806,10.4658530538031,4.63924626022755,8.83275021350451,16.0742720185129,0.328934681396182,0.289264167056944,13.9271054299017,19.1134742003912,81.6688740499407,8.06102530261148,8.03795160985154,2.23214903759628,7.65513365978968,0.537850204704182,15.8368788632897,40.5250060207112,24.8663402103235,82.9637954563699,8.80789917315566,19.2970378100666,76.1579834631131,50.2337689652404
"48",2010,"JURONG EAST",33.0425775500191,4.25366624870523,8.8426102600447,6.58016682113068,17.3676606880009,16.4286103690781,0.283486888731396,0.460666194188519,12.74328081557,13.0962765087499,70.5360993213645,11.0726525794957,15.9831135522822,2.40813454685762,8.92286627110908,0.638977635782748,27.8373649779401,30.5263958618591,31.579948273239,90.5826867488209,NA,17.5635934885136,76.6354784725392,48.1092043207059
"49",2010,"JURONG WEST",36.6774378365991,3.61361292540392,6.52228715480692,5.8375157557007,19.4275237767847,15.5929872808525,0.307092929987395,0.339177265956228,11.6823650739086,10.1359000802108,69.0248351549768,10.1426414078737,18.1901436880429,2.64237974910662,4.89223006288181,1.65080747409807,15.0916332620417,38.9944033912631,37.9647298387613,93.7041353431605,1.3088636450956,18.1599579934173,80.2338537197597,52.4213695682799
